;region_id;month;gdp_region;fpm;idhm;pop;unemployment;itbi;treasure;iptu
30797;3531100;71;242582000.0;6879188.44;;;;1091275.42;56401332.19;17723277.24
34614;3531100;83;268208000.0;8417226.01;;;;1388028.64;65508431.88;20279895.52
39556;3531100;95;296228000.0;9667509.83;;;;1626242.98;75885411.94;21363554.78
44988;3531100;107;309990000.0;11025401.17;;;;1889882.25;84353574.37;22756000.4
53889;3531100;119;400417000.0;10240458.75;;;;2329530.06;93589877.42;22208759.24
57073;3531100;131;435874000.0;10975187.47;0.754;46293.0;;2867367.74;108310704.91;23367141.12
62244;3531100;143;496134000.0;15034745.16;;;;3669704.98;123209750.8;24649201.87
70258;3531100;155;576832000.0;15472724.5;;;7.0;4055130.03;133609002.0;27030160.87
75549;3531100;167;698534000.0;16608042.39;;;7.2;;50807868.64;28844775.03
78178;3531100;179;790877000.0;17797852.88;;;7.0;;60489156.51;31382433.52
83665;3531100;191;;20792131.49;;;10.6;;57773021.88;33189852.83
90735;3531100;203;;24220898.03;;53384.0;13.5;;62287178.26;36610022.96
95598;3531100;215;;8763550.8;;;;;;
1966;3531803;11;;3022897.8;0.62;37340.0;;239618.45;26016663.19;1092096.29
6696;3531803;23;;3517742.29;;;;304987.28;28706510.7;1248948.46
13996;3531803;35;812684000.0;4862446.19;;;;;;
19927;3531803;47;979650000.0;5046670.19;;;;448767.9;32703328.91;1921659.08
23119;3531803;59;1138659000.0;5549467.89;;;;334733.27;37505382.77;2156777.58
30819;3531803;71;1309603000.0;6879188.44;;;;293332.93;43579333.26;2410877.18
34635;3531803;83;1429467000.0;8417226.01;;;;411929.63;61186762.65;2718527.3
39531;3531803;95;1582476000.0;9667509.83;;;;486443.66;68213673.02;2745913.25
44981;3531803;107;1708036000.0;11025401.17;;;;785654.19;91019659.69;3024131.28
53894;3531803;119;1743026000.0;11378287.35;;;;543588.43;96901873.09;3803733.69
57126;3531803;131;1924685000.0;12194652.62;0.733;48949.0;;728312.08;113592191.16;4041047.02
62748;3531803;143;2312969000.0;15034745.16;;;;1643914.14;130969702.03;5968756.11
70230;3531803;155;2622766000.0;15472724.5;;;7.0;2711644.23;137644497.79;7339909.37
75552;3531803;167;2757657000.0;16608042.39;;;7.2;;23190311.39;8634746.99
78179;3531803;179;2950248000.0;19577638.19;;;7.0;;24713591.85;7745861.92
83916;3531803;191;;20792131.49;;;10.6;;24362578.11;7559247.17
90305;3531803;203;;24220898.03;;56335.0;13.5;;25136665.82;8243280.06
96028;3531803;215;;8763550.8;;;;;;
1965;3532009;11;;1511449.16;0.6459999999999999;9900.0;;29054.31;8578852.05;77049.79
6689;3532009;23;;1685924.08;;;;43209.38;10623351.51;84140.94
13920;3532009;35;192248000.0;1922162.94;;;;56558.86;11186260.07;293921.5
19926;3532009;47;266125000.0;2243168.33;;;;70887.93;15627895.6;323065.85
23121;3532009;59;196173000.0;2466430.4;;;;177512.15;15938349.81;383029.6
30843;3532009;71;196375000.0;3057417.39;;;;188369.14;16431477.1;408946.19
34636;3532009;83;201273000.0;3368020.17;;;;65731.79;17275046.15;430851.86
39591;3532009;95;233364000.0;3867004.23;;;;88348.36;19475251.79;448421.13
45035;3532009;107;236287000.0;4900178.53;;;;105513.88;21249286.39;481205.58
53892;3532009;119;261919000.0;4551315.22;;;;109508.71;21535329.36;544579.09
57120;3532009;131;328941000.0;4877861.22;0.715;11769.0;;265344.36;23327443.26;647088.85
62763;3532009;143;352524000.0;6013898.26;;;;193898.48;27133607.09;784591.98
70232;3532009;155;374510000.0;6189089.97;;;7.0;285530.39;29981275.21;848924.21
75508;3532009;167;411255000.0;6643217.07;;;7.2;;3475654.42;941360.52
78197;3532009;179;430940000.0;7119141.32;;;7.0;;3998993.77;948904.27
83833;3532009;191;;7560775.28;;;10.6;;3283107.57;1010192.5
90315;3532009;203;;8807599.51;;13085.0;13.5;;4044084.18;1099716.1
95932;3532009;215;;3186745.81;;;;;;
1820;3532405;11;;1511449.16;0.527;14387.0;;78317.59;6466436.11;260729.83
6450;3532405;23;;1975769.2;;;;67647.89;7332981.41;243680.71
13919;3532405;35;77423000.0;2701951.83;;;;67303.14;8368660.14;297287.72
19945;3532405;47;87072000.0;2803666.87;;;;68357.0;8912412.23;388038.0
23062;3532405;59;135722000.0;3083037.91;;;;;;
30765;3532405;71;157153000.0;3821771.56;;;;86098.08;13351225.14;561748.03
34597;3532405;83;123876000.0;4210025.05;;;;113301.67;15875086.5;580194.19
39526;3532405;95;143089000.0;4833755.27;;;;128643.09;18044015.25;707446.31
45012;3532405;107;159335000.0;6125223.02;;;;166981.38;21127607.54;722241.58
53842;3532405;119;178381000.0;5689143.93;;;;227726.52;21609215.83;760789.36
56962;3532405;131;211669000.0;6097326.49;0.6779999999999999;16414.0;;255290.36;26999942.03;801407.78
62215;3532405;143;215133000.0;7517372.77;;;;239925.45;29486718.43;902714.94
70227;3532405;155;240960000.0;7736362.42;;;7.0;178633.17;35145212.82;988352.54
75505;3532405;167;289208000.0;8304021.27;;;7.2;;7280395.26;1079752.48
78198;3532405;179;312053000.0;10678711.86;;;7.0;;9191829.0;1480163.26
83943;3532405;191;;11341162.74;;;10.6;;7501612.35;1458535.68
90366;3532405;203;;13211399.09;;17959.0;13.5;;12719298.59;1645246.21
95714;3532405;215;;4780118.69;;;;;;
2006;3533403;11;;3400759.9;0.705;42071.0;;248597.43;24481888.86;1963132.71
6709;3533403;23;;3957460.14;;;;198954.23;30703493.56;2204796.55
13945;3533403;35;587281000.0;4865667.37;;;;238253.61;37684742.11;2424568.48
19953;3533403;47;691964000.0;5047315.53;;;;300324.51;42880195.0;2777237.29
23041;3533403;59;808631000.0;6166075.36;;;;708777.06;50595884.42;3491532.44
30790;3533403;71;833220000.0;7641219.77;;;;553677.39;57573236.24;4165117.56
34983;3533403;83;930866000.0;8419005.14;;;;648368.26;63206262.88;4518428.61
39510;3533403;95;1016603000.0;9667509.83;;;;699116.61;69389567.82;4973890.73
44554;3533403;107;1118534000.0;12250445.7;;;;1409743.88;87795367.32;5256812.99
53791;3533403;119;1329383000.0;11378287.35;;;;1168951.48;84550847.34;5579692.38
57013;3533403;131;1598463000.0;12194652.62;0.7909999999999999;51242.0;;1291575.65;96490094.28;5981845.9
62186;3533403;143;1828878000.0;16538219.67;;;;1618767.04;116609809.76;6648710.88
70207;3533403;155;1985036000.0;17019996.9;;;7.0;2761105.04;132912644.51;7615782.54
75940;3533403;167;2294132000.0;18268846.52;;;7.2;;25550182.21;8593278.93
78240;3533403;179;2480005000.0;19577638.19;;;7.0;;28842053.45;10955278.71
83849;3533403;191;;20792131.49;;;10.6;;30150944.44;13442254.9
90277;3533403;203;;24220898.03;;57504.0;13.5;;32393241.59;15411254.79
95885;3533403;215;;8763550.8;;;;;;
2229;3534401;11;;9590725.74;0.706;652224.0;;4336048.84;321370022.93;43793288.23
6339;3534401;23;;11135192.08;;;;3750664.52;329651612.21;47111303.83
13938;3534401;35;12418898000.0;13731100.18;;;;7282223.95;374451933.57;52996082.81
19855;3534401;47;14144164000.0;14202643.27;;;;4908730.46;451228407.89;63001539.83
23058;3534401;59;16232642000.0;15824523.23;;;;5206879.71;533566340.4;71606841.53
30786;3534401;71;19508747000.0;19641666.83;;;;9129298.03;599507606.0099999;78259557.68
34887;3534401;83;20967398000.0;21722490.34;;;;8617063.45;718115273.6;83555755.56
39455;3534401;95;24427545000.0;24621739.12;;;;10172709.48;819512350.3999999;90679805.53
44569;3534401;107;32426014000.0;30225236.72;;;;14088606.04;992104318.1;104897019.1
53825;3534401;119;36990810000.0;27903444.21;;;;14337428.28;1065857308.37;112667277.42
57012;3534401;131;43499785000.0;29845390.53;0.7759999999999999;666740.0;;17577652.83;1248691477.57;122413505.58
62157;3534401;143;47614554000.0;37663437.49;;;;26034567.58;1517726242.59;141831451.33
69948;3534401;155;50059468000.0;37613235.05;;;7.0;24929040.54;1555391702.61;151726064.42
75841;3534401;167;54335845000.0;41513170.97;;;7.2;;599328143.4;189801899.1
78264;3534401;179;58566199000.0;44348099.73;;;7.0;;671081295.6;205294338.8
83501;3534401;191;;46887692.54;;;10.6;;711054354.6;218909382.0
90638;3534401;203;;54595012.11;;696382.0;13.5;;803964068.9;242017949.4
95507;3534401;215;;19778349.7;;;;;;
1934;3536505;11;;3778622.06;0.722;51307.0;;843705.38;231304095.61;2766838.3
6751;3536505;23;;4614075.64;;;;856654.21;265911145.73;2483082.54
14063;3536505;35;7474957000.0;5945729.85;;;;1587240.0;359758396.0;2430172.0
19987;3536505;47;8897191000.0;6168543.47;;;;1136116.0;461174961.0;2654058.0
23050;3536505;59;8582047000.0;6782682.77;;;;1423576.0;548408765.0;2983039.0
30571;3536505;71;9262967000.0;8407896.85;;;;1655679.0;648968478.0;3291072.0
34994;3536505;83;9785292000.0;9262054.48;;;;1900509.0;701991622.0;3379654.0
39502;3536505;95;10165558000.0;11600687.67;;;;2186076.0;713835229.0;3630060.0
44501;3536505;107;11654690000.0;15925579.29;;;;4043962.92;896613665.0;3985329.42
53982;3536505;119;12607666000.0;15929602.26;;;;3979151.22;892701880.1499999;4440368.24
57042;3536505;131;14141349000.0;17072513.64;0.795;82146.0;;7426539.18;1028471650.37;4832076.9
62339;3536505;143;9804973000.0;21048643.06;;;;8529041.55;1051784750.45;4744930.35
70202;3536505;155;8461729000.0;21661814.09;;;7.0;9238553.96;1157411695.31;4800965.21
75922;3536505;167;10984788000.0;23251259.24;;;7.2;;212355372.3;4843468.03
78363;3536505;179;14655384000.0;26696779.26;;;7.0;;157354493.4;4845942.84
83554;3536505;191;;28352906.51;;;10.6;;168544836.5;7649317.13
90767;3536505;203;;33028497.23;;100128.0;13.5;;179462011.5;8303481.35
95469;3536505;215;;11950296.51;;;;;;
1922;3537107;11;;3022897.8;0.667;35199.0;;150273.01;21689940.12;2528189.88
6752;3537107;23;;3517742.29;;;;177278.42;22262847.3;2656451.42
14059;3537107;35;282719000.0;4325037.72;;;;289667.37;26431489.62;2983869.03
19932;3537107;47;328865000.0;4486502.73;;;;333457.03;32077456.11;3649030.18
22986;3537107;59;377788000.0;5549467.89;;;;361142.57;36495211.25;3976652.91
30537;3537107;71;481414000.0;6876865.61;;;;380716.92;43312028.34;4802438.94
34964;3537107;83;543037000.0;7577000.13;;;;426198.77;50284294.5;5412040.06
39429;3537107;95;588256000.0;8700758.85;;;;428738.03;55298669.96;5398040.99
44548;3537107;107;652064000.0;11025401.17;;;;705392.58;66433152.79;5910818.87
53960;3537107;119;710967000.0;10240458.75;;;;1093312.61;71482635.54;6636007.22
56973;3537107;131;756061000.0;10975187.47;0.769;41558.0;;764944.48;78846811.0;7143676.29
62284;3537107;143;849939000.0;13531270.68;;;;1280703.65;90573546.49;7723719.8
70197;3537107;155;896423000.0;13925452.03;;;7.0;1624213.75;104918696.72;8565319.53
75919;3537107;167;957929000.0;14947238.15;;;7.2;;17527917.07;9345945.27
78499;3537107;179;1025557000.0;17797852.88;;;7.0;;20178762.88;10078538.74
83586;3537107;191;;18901937.79;;;10.6;;22011411.05;11724546.95
90773;3537107;203;;22018998.28;;46094.0;13.5;;25188745.35;12921739.3
95601;3537107;215;;7966864.41;;;;;;
1870;3538006;11;;6423657.17;0.6940000000000001;125755.0;;612956.73;67037505.59;4523229.63
6454;3538006;23;;7475201.79;;;;614874.39;76859219.46;4776632.6
14084;3538006;35;1679542000.0;9190704.59;;;;731586.72;85357651.56;5747380.91
19946;3538006;47;2041140000.0;10093985.14;;;;853081.62;96409682.63;5887074.68
23097;3538006;59;2314855000.0;11098935.19;;;;754212.03;113958460.8;6684395.72
30638;3538006;71;2581867000.0;13758376.31;;;;935959.74;138158525.48;7525749.78
34973;3538006;83;2774314000.0;15156088.85;;;;1115335.79;159254483.6;8060529.82
39466;3538006;95;3107577000.0;23652785.04;;;;1461339.38;191813237.5;9375843.12
44562;3538006;107;3674531000.0;22050801.88;;;;1779030.2;244976137.3;9194742.61
54128;3538006;119;3673848000.0;26765615.53;;;;1966046.34;243044727.32;9840732.96
56963;3538006;131;3855906000.0;28625925.34;0.773;146995.0;;2800367.18;287914170.4;10587330.52
62343;3538006;143;4514386000.0;36159963.08;;;;3008334.49;354537556.74;12435071.49
70246;3538006;155;5145268000.0;36065962.66;;;7.0;4288622.17;352804383.4;13292973.11
75845;3538006;167;5691879000.0;39852366.77;;;7.2;;59942574.08;5871865.26
78507;3538006;179;6227820000.0;44348099.73;;;7.0;;63358676.03;16652380.01
83961;3538006;191;;46887692.54;;;10.6;;64017527.66;6849382.76
90363;3538006;203;;54595012.11;;162327.0;13.5;;66837460.35;20702374.37
95480;3538006;215;;19778349.7;;;;;;
1809;3538600;11;;2267173.38;0.62;23281.0;;147327.56;11050145.22;1103147.33
6384;3538600;23;;2638306.88;;;;196397.39;12410580.15;1309042.01
14095;3538600;35;103618000.0;3243778.44;;;;297624.9;14517665.75;1503202.12
20020;3538600;47;125005000.0;3925044.57;;;;409292.95;17484124.14;2031822.59
23331;3538600;59;134150000.0;4316252.84;;;;288439.19;19406472.88;2175453.3
30543;3538600;71;162617000.0;5350480.05;;;;386848.38;24078515.87;2590472.16
34945;3538600;83;173665000.0;5894034.82;;;;407881.13;25888058.47;2622712.64
39477;3538600;95;196298000.0;6767256.99;;;;464275.17;30185538.08;2921747.64
44534;3538600;107;197520000.0;7350267.58;;;;558957.01;37238566.39;3144285.39
53998;3538600;119;221945000.0;6826972.62;;;;623222.72;38299538.59;3595382.03
56953;3538600;131;256488000.0;7316791.71;0.7390000000000001;25116.0;;521226.59;45406367.4;3962400.84
62258;3538600;143;284202000.0;10524321.64;;;;1102562.4;52496255.24;4345670.83
69896;3538600;155;316118000.0;10830907.19;;;7.0;798653.73;60248119.93;4910203.55
75874;3538600;167;367641000.0;11625629.77;;;7.2;;10002962.96;5201056.69
78501;3538600;179;395389000.0;12458497.13;;;7.0;;10876627.78;5626589.24
83560;3538600;191;;13231356.53;;;10.6;;11030627.35;6032264.8
90771;3538600;203;;15413298.84;;26841.0;13.5;;;
95501;3538600;215;;5576805.16;;;;;;
1970;3539103;11;;1511449.16;0.621;12388.0;;19632.25;5770941.46;266626.74
6744;3539103;23;;1758871.38;;;;12669.17;9575156.61;579193.92
14106;3539103;35;93179000.0;2162519.12;;;;18440.49;14543136.2;622713.4
19949;3539103;47;99101000.0;2243251.66;;;;16176.49;14915804.1;727889.92
23348;3539103;59;153640000.0;3083037.91;;;;8857.21;18304561.01;756114.58
30500;3539103;71;186340000.0;3819448.74;;;;12336.17;21787572.39;758600.6
34954;3539103;83;299189000.0;4208980.56;;;;28080.66;23958683.61;767032.31
39452;3539103;95;364553000.0;4833755.27;;;;14667.14;27243084.95;827659.01
44542;3539103;107;382141000.0;6125223.02;;;;26123.54;49288411.26;1784788.46
53931;3539103;119;357786000.0;5689143.93;;;;4304.67;31619944.09;957418.03
56950;3539103;131;359141000.0;6097326.49;0.727;15733.0;;55537.22;36686013.35;1010882.07
62278;3539103;143;439976000.0;7517372.77;;;;154150.23;40367969.3;1054459.77
69911;3539103;155;424249000.0;7736362.42;;;7.0;585575.07;41840841.73;1185356.74
75813;3539103;167;438911000.0;8304021.27;;;7.2;;6052301.41;1304685.47
78502;3539103;179;360672000.0;10678711.86;;;7.0;;6507324.93;1492877.94
83824;3539103;191;;11341162.74;;;10.6;;4543958.74;1519197.81
90464;3539103;203;;13211399.09;;17913.0;13.5;;4772265.93;1501747.23
95775;3539103;215;;4780118.69;;;;;;
1774;3539806;11;;5290070.62;0.6990000000000001;95801.0;;324469.0;39210151.0;3069110.0
6913;3539806;23;;6372946.46;;;;268461.0;45509544.0;3266663.0
14094;3539806;35;2205505000.0;8108248.41;;;;377157.0;52932850.0;3364817.0
19928;3539806;47;2518364000.0;8411794.55;;;;327393.13;58839572.22;3734343.15
23091;3539806;59;3227995000.0;9249112.74;;;;324417.85;72010272.65;4244924.78
30678;3539806;71;3389847000.0;12222762.92;;;;403261.82;88000336.88;4850595.84
34975;3539806;83;3516327000.0;13469673.48;;;;702304.19;103037132.0;5589312.46
39638;3539806;95;2979409000.0;15468015.34;;;;564317.04;121204559.8;5479402.17
44584;3539806;107;3441498000.0;19600712.93;;;;798129.77;195910251.6;6126500.3
53925;3539806;119;3242733000.0;18205259.63;;;;800516.94;207470065.01;6238227.22
56989;3539806;131;3922732000.0;19511444.06;0.7709999999999999;106013.0;;845336.6;247281597.84;6731820.62
62260;3539806;143;4235312000.0;24055592.08;;;;1144354.27;295909883.38;7150846.32
69912;3539806;155;3890602000.0;24756358.9;;;7.0;1270500.26;278718890.93;7825458.72
75797;3539806;167;3998234000.0;26572867.6;;;7.2;;137223193.5;8485685.42
78471;3539806;179;3940620000.0;28476564.5;;;7.0;;194983586.1;11349348.44
83618;3539806;191;;30243100.17;;;10.6;;214593056.0;11925154.82
90662;3539806;203;;35230396.95;;114650.0;13.5;;219980742.7;13058489.17
95569;3539806;215;;12746982.94;;;;;;
2000;3540606;11;;3778622.06;0.6459999999999999;45503.0;;402643.31;20493794.77;1328948.31
6703;3540606;23;;4397177.76;;;;274141.86;23542939.0;1292181.07
14091;3540606;35;348218000.0;5406297.04;;;;524263.0;29180147.41;1453799.0
19859;3540606;47;391127000.0;5608128.35;;;;497407.4;36657815.03;2295487.66
23090;3540606;59;424132000.0;6166075.36;;;;687649.88;39423027.25;2605357.14
30588;3540606;71;492948000.0;7643542.58;;;;660606.91;50797817.04;2917936.13
34819;3540606;83;563045000.0;8420049.64;;;;478966.47;55441131.33;3152548.93
39550;3540606;95;626315000.0;10633936.75;;;;682830.29;66082052.52;3345400.74
44457;3540606;107;672289000.0;12250445.7;;;;1072145.31;85925632.87;3637156.51
53913;3540606;119;746900000.0;11378287.35;;;;1193690.6;91836220.45;3993661.76
56961;3540606;131;862627000.0;12194652.62;0.758;48893.0;;4239490.63;110833601.0;6928210.33
62287;3540606;143;1014260000.0;15034745.16;;;;5463566.22;131449533.66;7862530.55
69886;3540606;155;1129623000.0;15472724.5;;;7.0;6846518.69;148752611.51;8281376.93
75783;3540606;167;1302974000.0;16608042.39;;;7.2;;33252586.72;10197457.5
78479;3540606;179;1429706000.0;19577638.19;;;7.0;;41855516.46;11731961.11
83884;3540606;191;;20792131.49;;;10.6;;46766988.86;14950712.79
90303;3540606;203;;24220898.03;;52221.0;13.5;;45527830.73;17846452.7
95961;3540606;215;;8763550.8;;;;;;
2144;3541000;11;;9590725.74;0.6859999999999999;193582.0;;4312620.62;148099061.95;51505204.74
6541;3541000;23;;11135192.08;;;;4162408.85;180210475.12;56831720.79
14111;3541000;35;1164371000.0;13731100.18;;;;6385849.2;214115027.07;61154646.76
19842;3541000;47;1307331000.0;14202643.27;;;;5929866.45;234187289.69;65322285.76
23040;3541000;59;1433330000.0;15824523.23;;;;7161994.45;287282603.0;75923720.94
30591;3541000;71;1672949000.0;19641666.83;;;;8734057.78;336226650.96;81910623.4
34817;3541000;83;1845680000.0;21722490.34;;;;8849215.26;374185006.8;84680845.66
39605;3541000;95;2073256000.0;24621739.12;;;;12368537.58;442873381.4;115415524.3
44564;3541000;107;2311440000.0;30225236.72;;;;15247270.55;520361370.5;130269605.3
53955;3541000;119;2791998000.0;27903444.21;;;;14029154.96;555173188.56;132641208.44
57152;3541000;131;3276663000.0;29845390.53;0.754;262051.0;;19712025.15;627177400.68;140585917.4
62206;3541000;143;3700064000.0;37663437.49;;;;25015866.11;751892238.69;168146647.53
69874;3541000;155;4312527000.0;37613235.05;;;7.0;27850676.75;836792899.86;189715286.25
75799;3541000;167;4966418000.0;41513170.97;;;7.2;;349527532.9;212996284.4
78473;3541000;179;5512844000.0;44348099.73;;;7.0;;405067678.7;225514011.0
84039;3541000;191;;46887692.54;;;10.6;;437395864.5;260458903.3
90336;3541000;203;;54595012.11;;304705.0;13.5;;470075765.7;282598670.6
95984;3541000;215;;19778349.7;;;;;;
2070;3543303;11;;7112699.4;0.718;104228.0;;444300.01;48330457.99;6223735.7
6378;3543303;23;;8277039.56;;;;1224000.1;53413774.05;6701889.11
14042;3543303;35;715269000.0;10176558.18;;;;723588.94;58326944.26;7172413.48
19875;3543303;47;803455000.0;10556475.71;;;;549607.92;63878390.5;8105194.15
23108;3543303;59;902437000.0;11606729.05;;;;293137.0;69838053.25;8651526.64
30286;3543303;71;976125000.0;14387843.86;;;;573296.14;82506196.32;9167195.79
34465;3543303;83;1083652000.0;16836776.14;;;;764674.99;90863185.08;9375017.6
39678;3543303;95;1263745000.0;16434766.35;;;;832800.3;108466671.0;9798061.75
44489;3543303;107;1365368000.0;19600712.93;;;;747755.81;136443470.4;10311858.43
53615;3543303;119;1437652000.0;18205259.63;;;;697007.19;142570901.38;11524457.59
57146;3543303;131;1803800000.0;19511444.06;0.784;113068.0;;1494491.55;165177228.73;14331125.32
62355;3543303;143;2025927000.0;24055592.08;;;;2196775.32;205766218.28;17880626.19
69956;3543303;155;2212394000.0;24756358.9;;;7.0;2313887.4;206686052.39;18637013.95
75817;3543303;167;2569595000.0;26572867.6;;;7.2;;51540127.37;19902540.7
78562;3543303;179;2606481000.0;30256349.74;;;7.0;;54401306.03;22699775.94
84059;3543303;191;;32133294.0;;;10.6;;53978908.04;24935536.87
90340;3543303;203;;37432296.84;;121130.0;13.5;;56141614.09;27260889.51
